"event_id","venue_id","segment_id","genre_id","subgenre_id","type_id","subtype_id","promoter_id","box_office_phone_number","box_office_open_hours","box_office_accepted_payment","box_office_will_call_detail","min_price","max_price","average_price","price_currency","event_date","sales_duration_days","event_sales_start_date","event_sales_end_date","current_date"
"vvG1VZbG3_fo0V","KovZpZAEkAvA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","(813) 974-3004 – Yuengling Center Box Office (813) 974-3002 – USF Athletics Ticket Office (813) 974-3111 – Yuengling Center Administration","10:00am-5:00pm Tuesday-Friday Day of Event: hours vary with event time. Please call (813)974-3004 for specifics. Ticket Sales and Will Call are located at Gate A on the southwest corner of the arena. Student tickets, Media Will Call, and Corral events may be located at Gates B or C, depending on the event.","Cash, Visa, MasterCard, Discover, American Express","Location: Main Box Office at Gate A Open: normal Box Office hours on event day Customer must present the actual credit card used for the purchase, a photo ID and Ticketmaster account order number in order to receive tickets","35.75","195.75","115.75","USD","2024-10-21 00:00:00.000","128","2024-06-14 14:00:00.000","2024-10-21 02:00:00.000","2024-10-16"
"vvG1bZb5SJYU8F","KovZpZAantEA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","172","(573) 874-1944",,,,"20.0","76.0","48.0","USD","2024-10-21 01:00:00.000","142","2024-05-31 15:00:00.000","2024-10-21 02:00:00.000","2024-10-16"
"vvG1bZbuK-Hbly","KovZpZAt6e7A","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","314.726.6161","The Pageant & Delmar Hall Box Offices open 2 hours prior to the scheduled event door time. The Pageant Box Office is also open on Tuesdays and Fridays from 10am to 4pm. Please note that phone sales are not available. Additional information available here: www.thepageant.com.","Cash, Visa, Mastercard, American Express, and Discover. Please note: all tickets carry fees. Tickets purchased with cash at the box office are discounted to face value.","For those who purchase tickets in advance and choose will call delivery, tickets can be picked up on the day of the show at the box office starting two hours prior to the scheduled door time. The purchaser must present their valid photo ID along with the credit or debit card used for the transaction in order to pick up the tickets. Delmar Hall can only release the tickets to the purchaser, with proof of ID, and cannot release tickets to third parties, no exceptions. If the will call order name must be changed, the purchaser can call Ticketmaster at 1.800.653.8000 to request a will call name change or log-in to their Ticketmaster account and click transfer tickets. Any name changes done via Ticketmasters phone system must be completed at least 24 hours prior to the show.","32.5","32.5","32.5","USD","2024-10-21 01:00:00.000","114","2024-06-28 15:00:00.000","2024-10-21 01:00:00.000","2024-10-16"
"vvG10ZbGL-MJm_","KovZpZAEA67A","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","714-778-BLUE (2583)","Due to the ongoing global pandemic, and to protect the health and Due to the ongoing global pandemic, and to protect the health and safety of our guests and venue staff members, the box office At House of Blues Anaheim will be open Thursday- Friday 10AM - 6PM non show days and on-day-of-show only 10AM until 3 hours after doors","We accept Cash, VISA, Mastercard, American Express, and Discover. We do not accept personal checks.","Will call orders can be picked up directly at the Box Office. The original purchaser must bring their credit card and a valid form of identification in order to pick up any tickets. Will call tickets are only available for pick-up on the day of the scheduled event.","60.0","60.0","60.0","USD","2024-10-21 02:00:00.000","128","2024-06-14 17:00:00.000","2024-10-21 04:00:00.000","2024-10-16"
"vv1AaZk79GkdpR0Nf","KovZ917Acq0","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","257",,"The box office will be open during all events. Tickets are always available via Ticketmaster or for customer service please email fanexperience@intuitdome.com or call 1-888-311-0231","Intuit Dome is a cashless venue. ONLY credit & debit cards are accepted for payment.","TBD","59.5","249.5","154.5","USD","2024-10-21 02:30:00.000","44","2024-09-06 17:00:00.000","2024-10-21 04:30:00.000","2024-10-16"
"vvG1IZbuC72vE8","KovZpZA6AEdA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","494","Phone Number: 619-594-0429","Wednesday - Friday 10:00am-6:00PM","Cash, Visa, Master Card","Concerts: Will Call tickets are available at the Viejas Arena Box Office at Window #1 beginning 90 minutes prior to event start time.","29.5","109.5","69.5","USD","2024-10-21 02:30:00.000","93","2024-07-19 17:00:00.000","2024-10-21 04:00:00.000","2024-10-16"
"17k8vOG6CtBYo5e","KovZpZAdlFFA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","823",,,,,"30.0","30.0","30.0","USD","2024-10-21 03:00:00.000","100","2024-07-12 17:00:00.000","2024-10-21 05:00:00.000","2024-10-16"
"1A_Zk78GkdJzfjx","KovZpZAt6ndA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ",,"(520) 740-1000","The 191 Toole box office opens when the door opens for each show. You can purchase advance tickets at The Rialto Theatre box office Monday-Saturday, 12:00pm-6:00pm.","Visa, Mastercard, Discover, Cash",,"21.0","21.0","21.0","USD","2024-10-21 03:30:00.000","58","2024-08-23 17:00:00.000","2024-10-21 08:30:00.000","2024-10-16"
"vv1AaZk7yGkeBDSu_","KovZ917AJ5H","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ",,,,,,"18.0","18.0","18.0","USD","2024-10-21 04:00:00.000","25","2024-09-25 20:20:00.000","2024-10-21 06:30:00.000","2024-10-16"
"k7vGFb8Lo94Ig","KovZpaFPje","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","(212) 777-6800 Concert Hotline: (212) 777-1224","Due to the ongoing global pandemic, and to protect the health and safety of our guests and venue staff members, the box office at Irving Plaza will be open on day-of-show only. If you're looking to purchase tickets, we ask you to visit us at www.livenation.com . If you're looking to obtain a refund for a show that was either canceled or rescheduled, please visit www.livenation.com/refund for more information. We look forward to seeing you at our next show at Irving Plaza.","American Express, Visa, Mastercard","Pick up tickets at door times. The customer must present the actual credit card used to place the order and a photo ID.","30.0","80.0","55.0","USD","2024-10-21 23:00:00.000","66","2024-08-16 17:00:00.000","2024-10-22 01:00:00.000","2024-10-16"
"vvG1zZbC1LXw-w","KovZ917AOz0","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","5694","404-577-8178","Monday-Friday; 11:00am-7:00pm. Open all evening until 2am on night of shows.","Cash, Visa, Mastercard",,"20.0","20.0","20.0","USD","2024-10-21 23:00:00.000","101","2024-07-12 14:00:00.000","2024-10-21 23:00:00.000","2024-10-16"
"k7vGFb3SKyzVx","KovZpZA77ldA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653",,,,,"70.5","100.5","85.5","USD","2024-10-22 00:00:00.000","27","2024-09-24 13:00:00.000","2024-10-22 03:00:00.000","2024-10-16"
"vvG17Zbu3Sb0zO","KovZ917AEJz","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653",,,,,"35.0","69.5","52.25","USD","2024-10-22 00:00:00.000","115","2024-06-28 14:00:00.000","2024-10-22 01:00:00.000","2024-10-16"
"vvG1FZbCwh8wPm","KovZpZAJvIeA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","(973) 783-9500","Box office is open Mon-Fri 12pm to 5p. If an evening show, open until 15 min after the headliner takes stage. If Sat show, open 1p until 15 min after the headliner takes the stage. If there is no show, closed on weekends.","Cash, Visa, Mastercard, Amex, Discover","PICK-UP TICKETS 60 MINUTES PRIOR TO SHOW CUSTOMER MUST PRESENT THE ACTUAL CREDIT CARD USED TO PLACE THE ORDER, A PHOTO I.D. AND THE ORDER NUMBER.","39.0","199.5","119.25","USD","2024-10-22 00:00:00.000","94","2024-07-19 14:00:00.000","2024-10-22 00:00:00.000","2024-10-16"
"vvG1YZbKGu0AmL","KovZpZAIvlIA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","675","Main Number, for Box Office and Dinner Reservations: (214) 978-BLUE (2583).","Regular Hours 10am – 4pm, Monday – Friday 11:30am – 9pm, Saturday and Sunday* *Purchase at the Company Store inside the Restaurant Day of Show Hours At the Box Office 2 hours before door time until the headlining act takes the stage Gospel Brunch Hours 1 hour before seating time though when the performance begins","Box Office accepts: CASH, VISA, MASTERCARD, AMERICAN EXPRESS, DISCOVER, DINER'S CLUB","Will Call tickets can be picked up at the Box Office, starting 1 hour prior to Door Time. Customer must present acutual credit card, confirmation number, and photo ID.","17.5","17.5","17.5","USD","2024-10-22 00:00:00.000","31","2024-09-20 15:00:00.000","2024-10-22 02:00:00.000","2024-10-16"
"G5vYZboQuU3j_","KovZpZAJe6nA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","257","General Information for Oakland Arena: Please call 510-569-2121 Monday through Friday 12:00pm to 5:00pm Oakland Arena Premium Seating Sales Department: VIP & Concert Club /Group Ticket Sales 510-383-4581 premiumseating@coliseum.com www.coliseum.com Oakland Arena Premium Seating Sales Department: VIP & Concert Club /Group Ticket Sales 510-383-4581 premiumseating@coliseum.com www.coliseum.com","Arena Box Office hours: Wednesday 12 p.m. to 5 p.m. Closed Thursday-Tuesday Hours subject to change on event days.","Visa, Mastercard, American Express, Discover. We DO NOT accept cash.","Will Call window opens 60 minutes prior to showtime. Will Call is located at the Box Office on the Plaza Level. Picture identification is required.","59.5","229.5","144.5","USD","2024-10-22 02:30:00.000","45","2024-09-06 17:00:00.000","2024-10-22 03:30:00.000","2024-10-16"
"vvG1bZbC1w6wGP","KovZpZAt7E1A","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","257",,,,,"25.0","25.0","25.0","USD","2024-10-22 03:00:00.000","101","2024-07-12 15:00:00.000","2024-10-22 01:00:00.000","2024-10-16"
"17AOvOG61jdFJIq","KovZpZAEk6IA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","Bogart’s Box Office 513-872-8801","We are open 12-5 Monday through Friday (non-show days), Show Days: 12- 15 minutes after headliner takes the stage Monday through Friday, 2 hours prior to doors (time shown on website) – 15 minutes after headliner takes the stage Saturday and Sunday.","The Bogarts Box Office accepts cash, MasterCard, Visa, and American Express. NO CHECKS.","Will Call orders can be picked up on the day of the show with a photo ID, the credit card used for your transaction and your confirmation number. Alternate Will Call Pick Up If another person, other than the person ordering and paying for the tickets, is picking up a WILL CALL order, the ALTERNATE PICK-UP name MUST be on the account. To get the alternate pick-up name noted on the account, the original purchaser MUST contact Ticketmaster at (800) 745-3000 ask for customer service, verify account information and request alternate pick-up.","26.0","26.0","26.0","USD","2024-10-22 23:00:00.000","158","2024-05-17 16:00:00.000","2024-10-23 01:00:00.000","2024-10-16"
"vvG17Zb5TMxB7U","KovZpZA11JtA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","(617)562-8800 Skip the service fees. Buy tickets at the box office!","Advance Tickets may be purchased in person after entering the club, at the Box Office, Monday - Friday noon to 6pm. On show nights the box office will remain open until approximately 30 mins after the main act goes on stage for sales of that night's tickets and advance tickets.","Visa, Mastercard, American Express, Discover, Cash (US currency only.)","Will Call can be picked up after club doors open. Customer must present the actual credit card used to place the order and a valid photo ID.","30.0","35.0","32.5","USD","2024-10-22 23:00:00.000","137","2024-06-07 14:00:00.000","2024-10-23 01:00:00.000","2024-10-16"
"17FOvOG61TEPxKz","KovZ917ACi0","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","(904) 633-2000 Daily's Place & Jacksonville Jaguars","HOURS FOR DAILY'S PLACE BOX OFFICE Please call 904-633-2000 for more information. Day Of Show: Daily's Place Box Office Hours - Opens 2 hours before gates on show days","Visa, MasterCard, American Express, Discover","Day Of Show: Location - Daily's Place Box Office Hours - Opens 2 hours before gates on show days The customer must present actual credit card, photo I.D., and Ticketmaster account confirmation number.","40.25","69.5","54.875","USD","2024-10-23 00:00:00.000","153","2024-05-22 14:00:00.000","2024-10-23 01:00:00.000","2024-10-16"
"vv177Zb3GkSoy_oZ","KovZ917AEJz","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653",,,,,"40.5","100.5","70.5","USD","2024-10-23 00:00:00.000","28","2024-09-24 13:00:00.000","2024-10-23 01:00:00.000","2024-10-16"
"G5dIZb2JMKg1r","KovZpZAE6k6A","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","Event related questions may be handled by Ticketmaster phone agents and ticket center sellers. Group sales for 20 or more are available on most performing arts events through 281-364-3010. Contemporary rock/pop/etc events do NOT allow group purchases.","10am-5pm Mon-Fri (Closed on Saturdays unless it is an event day.) 10am-Intermission (Monday-Saturday Event Days) 12noon-Intermission (Sunday Event Days - for doors at Noon the box office will open at 10am )","Cash, MasterCard, Visa, American Express and Discover","Customers may pick up their tickets 48 hours after ordering. They must present a photo ID, the credit card used in the purchase, and their confirmation number. The box office is located at the North entrance.","89.5","309.5","199.5","USD","2024-10-23 01:00:00.000","81","2024-08-02 15:00:00.000","2024-10-23 03:00:00.000","2024-10-16"
"vvG1bZbupqUA6_","KovZpZAt7E1A","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","257",,,,,"20.0","20.0","20.0","USD","2024-10-23 01:00:00.000","102","2024-07-12 15:00:00.000","2024-10-22 23:00:00.000","2024-10-16"
"vvG17Zb1NJaMzS","KovZpZA11JtA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","(617)562-8800 Skip the service fees. Buy tickets at the box office!","Advance Tickets may be purchased in person after entering the club, at the Box Office, Monday - Friday noon to 6pm. On show nights the box office will remain open until approximately 30 mins after the main act goes on stage for sales of that night's tickets and advance tickets.","Visa, Mastercard, American Express, Discover, Cash (US currency only.)","Will Call can be picked up after club doors open. Customer must present the actual credit card used to place the order and a valid photo ID.","25.0","30.0","27.5","USD","2024-10-23 22:30:00.000","159","2024-05-17 14:00:00.000","2024-10-24 00:30:00.000","2024-10-16"
"17FOvOG6Gbozx3O","KovZpaFIme","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","675","(407) 934-BLUE (2583)","The House of Blues Orlando Box Office is open Tuesday-Thursday from 12pm-7pm, as well at 12pm on all show days. Please call (407)934-2583 for more information *If there is a concert in the music hall, then the box office will be open until the headliner goes on stage*","Cash, Visa, MasterCard, American Express, Diner's Club, JCB","Location : box office Opens : 1 hour prior to door time Customer must present the actual credit card used for the purchase, a photo ID and Ticketmaster account confirmation number in order to receive tickets.","40.0","79.5","59.75","USD","2024-10-23 23:00:00.000","131","2024-06-14 14:00:00.000","2024-10-24 00:00:00.000","2024-10-16"
"G5eVZb80FWQ7Z","KovZ917AxrJ","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ",,,,,,"39.5","39.5","39.5","USD","2024-10-24 00:00:00.000","68","2024-08-16 14:00:00.000","2024-10-24 04:00:00.000","2024-10-16"
"G5vVZbKeH_odR","KovZpZAEkFtA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","Box Office and event info - 203-265-1501 Administrative offices - 203-269-8721 Group discounts are available for many of our shows. Minimum requirements, discounts and payment policies vary from event to event. Please contact Group Sales for event specific information at 203-269-8721","Due to the ongoing global pandemic, and to protect the health and safety of our guests and venue staff members, the box office at Oakdale Theatre will be open on-day-of-show only. If you’d like to purchase tickets, please visit us at www.livenation.com. If you’re looking to obtain a refund for a show that was either canceled, postponed or rescheduled, please visit us at www.livenation.com/refund for more information. We look forward to seeing you at our next show at Oakdale Theatre","Cash, MasterCard, Visa, American Express and Discover cards. Credit cards will only be accepted from the account holder and picture ID is required. NO CHECKS OR SECOND PARTY CREDIT CARDS ARE ACCEPTED.Concessions stands accept cash only..","Will Call is open during regular business hours and on event nights. Any unclaimed Will Call will be brought to the Administrative Offices for latecomers. Picture ID is required for all Will Call. The box office will not accept tickets to be left at Will Call. Please plan accordingly.","17.5","220.5","119.0","USD","2024-10-24 00:00:00.000","29","2024-09-24 13:00:00.000","2024-10-24 01:00:00.000","2024-10-16"
"G5viZboSBFEQ5","KovZ917APep","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653",,,,,"40.0","69.5","54.75","USD","2024-10-24 00:00:00.000","47","2024-09-06 18:00:00.000","2024-10-24 02:00:00.000","2024-10-16"
"vvG17ZbGUw_Avs","KovZpZA16lAA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653",,,,,"35.0","35.0","35.0","USD","2024-10-24 00:00:00.000","124","2024-06-21 14:00:00.000","2024-10-24 02:00:00.000","2024-10-16"
"vvG1VZb1TszS6F","KovZpZAEkAvA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","(813) 974-3004 – Yuengling Center Box Office (813) 974-3002 – USF Athletics Ticket Office (813) 974-3111 – Yuengling Center Administration","10:00am-5:00pm Tuesday-Friday Day of Event: hours vary with event time. Please call (813)974-3004 for specifics. Ticket Sales and Will Call are located at Gate A on the southwest corner of the arena. Student tickets, Media Will Call, and Corral events may be located at Gates B or C, depending on the event.","Cash, Visa, MasterCard, Discover, American Express","Location: Main Box Office at Gate A Open: normal Box Office hours on event day Customer must present the actual credit card used for the purchase, a photo ID and Ticketmaster account order number in order to receive tickets","30.0","75.75","52.875","USD","2024-10-24 00:00:00.000","154","2024-05-22 14:00:00.000","2024-10-24 02:00:00.000","2024-10-16"
"G5dIZbuGsmErT","KovZ917ANwG","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653",,,,,"39.5","94.75","67.125","USD","2024-10-24 00:30:00.000","96","2024-07-19 15:00:00.000","2024-10-24 00:30:00.000","2024-10-16"
"17FZvOG62Mm1eug","KovZpZAE7IJA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ",,,,,,"39.5","39.5","39.5","USD","2024-10-24 01:00:00.000","82","2024-08-02 15:00:00.000","2024-10-24 03:00:00.000","2024-10-16"
"G5dIZb2BN9fDL","KovZpZAE6k6A","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","Event related questions may be handled by Ticketmaster phone agents and ticket center sellers. Group sales for 20 or more are available on most performing arts events through 281-364-3010. Contemporary rock/pop/etc events do NOT allow group purchases.","10am-5pm Mon-Fri (Closed on Saturdays unless it is an event day.) 10am-Intermission (Monday-Saturday Event Days) 12noon-Intermission (Sunday Event Days - for doors at Noon the box office will open at 10am )","Cash, MasterCard, Visa, American Express and Discover","Customers may pick up their tickets 48 hours after ordering. They must present a photo ID, the credit card used in the purchase, and their confirmation number. The box office is located at the North entrance.","69.5","309.5","189.5","USD","2024-10-24 01:00:00.000","82","2024-08-02 15:00:00.000","2024-10-24 03:00:00.000","2024-10-16"
"G5vzZbuSPk966","KovZpZAJeFkA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","To reach the venue, please call (303) 487-0111","Open during shows only.","Cash","Photo ID Required","25.0","25.0","25.0","USD","2024-10-24 01:00:00.000","103","2024-07-12 16:00:00.000","2024-10-24 03:00:00.000","2024-10-16"
"vv17jZboGklQ7xSJ","KovZpZAaltvA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","172",,"Show days only - open 1 hour before show. Advances Sales - at The Sylvee Box Office (25 S Livingston St) Wednesday, Friday and Saturday: 10AM to 3PM","American Express, Visa, Mastercard, Discover","Available on the day of the show. Customer must have actual credit card, picture ID and order number.","22.0","65.0","43.5","USD","2024-10-24 01:00:00.000","40","2024-09-13 15:00:00.000","2024-10-24 02:00:00.000","2024-10-16"
"G5vYZbkTo4UOw","KovZpZAJ6lvA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653",,"Due to the ongoing global pandemic, and to protect the health and safety of our guests and venue staff members, the box office at Ace Of Spades will be open on-day-of-show only. If you’d like to purchase tickets, please visit us at www.livenation.com. If you’re looking to obtain a refund for a show that was either canceled, postponed or rescheduled, please visit us at www.livenation.com/refund for more information. We look forward to seeing you at our next show at Ace Of Spades.","Cash, VISA, Mastercard, AMX, Discover","Will call tickets can only be picked up at the venue Box Office on the night of the event. The original purchaser must bring their credit card and a valid form of identification in order to retrieve their tickets. Please note that will call tickets will not be distributed prior to the day of the event.","42.5","42.5","42.5","USD","2024-10-24 01:30:00.000","208","2024-03-29 17:00:00.000","2024-10-24 03:30:00.000","2024-10-16"
"G5vYZb2x3sSmF","KovZpZAE6eeA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653",,"The Fillmore Box Office is open 1/2 hour before doors on show nights until 9pm and every Sunday from 10am to 2pm with no service charge. Third Party Vendors: Be wary of buying tickets from any third party website. The Fillmore has no way of validating or replacing tickets that have been purchased through any website other than ticketmaster.com. We cannot reprint or refund you for an invalid ticket.","Cash, Visa®, MasterCard®, Discover and American Express","Will Call opens one half hour before doors and will be available until the show ends. (Some performances will not allow tickets to be transferred to another party in an effort to allow more fans access at the original/face value of ticket prices. These are clearly marked ""Will Call Only"" events.)","39.5","39.5","39.5","USD","2024-10-24 03:00:00.000","68","2024-08-16 17:00:00.000","2024-10-24 05:00:00.000","2024-10-16"
"17A8vOG6uRgQk3O","KovZ917AinI","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","494",,"Box office open 1 hour prior to door time","Visa, Mastercard, American Express, Discover","Will call window to the left of the front door. Open 1 hour prior to door time","20.0","20.0","20.0","USD","2024-10-24 22:30:00.000","104","2024-07-12 14:00:00.000","2024-10-25 00:30:00.000","2024-10-16"
"vvG17Zb2XT_zbV","KovZpapwne","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","(617)562-8801 Skip the service fees. Buy tickets at the box office!","Advance Tickets may be purchased in person at the Paradise Rock Club Box Office, Monday - Saturday Noon to 6pm by cash or visa. Tickets can also be purchased on show days at the Brighton Music Hall box office starting 1 hour before showtime.","Cash and Visa.","Will Call can be picked up 1 hour prior to show time. Customer must present the actual credit card used to place the order and a valid photo ID.","25.0","25.0","25.0","USD","2024-10-24 23:00:00.000","76","2024-08-09 14:30:00.000","2024-10-25 01:00:00.000","2024-10-16"
"17A8vOG65r_w-RP","KovZ917A3Y7","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","494",,,,,"40.0","75.0","57.5","USD","2024-10-25 00:00:00.000","139","2024-06-07 14:00:00.000","2024-10-25 02:00:00.000","2024-10-16"
"17FOvOG62e4aZXf","KovZpZAE7aIA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","494","(407) 823-6006 Generel Info (407) 823-6062 Group Sales","Due to the ongoing pandemic, the normal Box Office hours vary but we are open most weekdays from 10am to 2pm. For Weekend events, the Box Office opens at 2pm.","Cash, Visa, MC, Discover, American Express, Diners & travelers checks","One hour prior to event. Customers must present the actual credit card used to place the order and a photo ID.","25.0","25.0","25.0","USD","2024-10-25 00:00:00.000","64","2024-08-21 18:00:00.000","2024-10-25 00:00:00.000","2024-10-16"
"1AeZZboGkBts33r","KovZpZAE7IJA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653",,,,,"40.0","40.0","40.0","USD","2024-10-25 00:00:00.000","48","2024-09-06 18:00:00.000","2024-10-25 02:00:00.000","2024-10-16"
"G5dIZbomwX48b","KovZ917Ai5U","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ",,,,,,"15.0","15.0","15.0","USD","2024-10-25 00:00:00.000","55","2024-08-30 15:00:00.000","2024-10-25 04:00:00.000","2024-10-16"
